ea_id,ea_id_raw,projection_class,card_status,registry_status,pipeline_phase_card,pipeline_highest_gate,in_seeds,in_capproved,in_dapproved,in_ea_docs,in_draft,in_review,in_rejected,in_recovery,in_blocked,in_dup,in_registry,in_pipeline,vault_node,vault_node_slug,vault_generated,card_mtime,vault_node_mtime
41462,QM5_41462,CANONICAL,APPROVED,active,Q02,Q04,0,1,0,1,0,0,0,0,0,0,1,1,0,,0,1789249286,
41463,QM5_41463,CANONICAL,APPROVED,active,Q02,Q04,0,1,0,1,0,0,0,0,0,0,1,1,0,,0,1789253811,
41464,QM5_41464,CANONICAL,APPROVED,active,Q02,,0,1,0,1,0,0,0,0,0,0,1,0,0,,0,1789259242,
41465,QM5_41465,CANONICAL,APPROVED,active,Q02,,0,1,0,1,0,0,0,0,0,0,1,0,0,,0,1789265222,
41466,QM5_41466,CANONICAL,APPROVED,active,Q02,,0,1,0,1,0,0,0,0,0,0,1,0,0,,0,1789269387,
41467,QM5_41467,CANONICAL,APPROVED,active,Q02,Q05,0,1,0,1,0,0,0,0,0,0,1,1,0,,0,1789273856,
41468,QM5_41468,CANONICAL,APPROVED,active,Q02,Q04,0,1,0,1,0,0,0,0,0,0,1,1,0,,0,1789279504,
41469,QM5_41469,CANONICAL,APPROVED,active,Q02,Q02,0,1,0,1,0,0,0,0,0,0,1,1,0,,0,1789285425,
41470,QM5_41470,DRAFT,,active,,Q08,0,0,0,1,0,1,0,0,0,0,1,1,0,,0,,
41471,QM5_41471,DRAFT,,active,,Q04,0,0,0,1,0,1,0,0,0,0,1,1,0,,0,,
41472,QM5_41472,DRAFT,,active,,Q08,0,0,0,1,0,1,0,0,0,0,1,1,0,,0,,
41473,QM5_41473,DRAFT,,active,,Q08,0,0,0,1,0,1,0,0,0,0,1,1,0,,0,,
41474,QM5_41474,DRAFT,,active,,Q08,0,0,0,1,0,1,0,0,0,0,1,1,0,,0,,
4927,PENDING_4927DCBB,DRAFT,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,
5001,QM5_5001,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
5002,QM5_5002,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
5003,QM5_5003,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
5004,QM5_5004,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
5005,QM5_5005,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
6001,QM5_6001,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
6002,QM5_6002,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
6003,QM5_6003,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
6004,QM5_6004,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
6005,QM5_6005,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
68333,PENDING_68333E26,DRAFT,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,
7001,QM5_7001,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
7002,QM5_7002,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
7003,QM5_7003,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
8001,QM5_8001,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
8002,QM5_8002,CANONICAL,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1784834853,
821,PENDING_75E821E0,DRAFT,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,
9001,QM5_9001,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9002,QM5_9002,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9003,QM5_9003,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9004,QM5_9004,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9005,QM5_9005,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9006,QM5_9006,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9007,QM5_9007,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491564,
9008,QM5_9008,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491564,
9009,QM5_9009,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491564,
9010,QM5_9010,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787491564,
9011,QM5_9011,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493172,
9012,QM5_9012,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9014,QM5_9014,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9015,QM5_9015,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9016,QM5_9016,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9101,QM5_9101,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9102,QM5_9102,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787491564,
9103,QM5_9103,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787491564,
9104,QM5_9104,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787491564,
9105,QM5_9105,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9106,QM5_9106,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9107,QM5_9107,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493172,
9108,QM5_9108,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9109,QM5_9109,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9110,QM5_9110,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9111,QM5_9111,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493172,
9112,QM5_9112,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493172,
9113,QM5_9113,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493172,
9114,QM5_9114,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9115,QM5_9115,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9116,QM5_9116,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9117,QM5_9117,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9118,QM5_9118,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9119,QM5_9119,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9120,QM5_9120,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9121,QM5_9121,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493172,
9122,QM5_9122,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493172,
9123,QM5_9123,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493172,
9124,QM5_9124,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493172,
9125,QM5_9125,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493172,
9126,QM5_9126,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9127,QM5_9127,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9128,QM5_9128,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9129,QM5_9129,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9130,QM5_9130,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9131,QM5_9131,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9132,QM5_9132,CANONICAL,APPROVED,active,G0,Q03,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493172,
9133,QM5_9133,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493172,
9134,QM5_9134,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9135,QM5_9135,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9136,QM5_9136,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493172,
9137,QM5_9137,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9138,QM5_9138,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9139,QM5_9139,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9140,QM5_9140,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9141,QM5_9141,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9142,QM5_9142,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9143,QM5_9143,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9144,QM5_9144,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9145,QM5_9145,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9146,QM5_9146,REJECTED,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,
9147,QM5_9147,CANONICAL,APPROVED,,G0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1787493172,
9148,QM5_9148,REJECTED,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,
9149,QM5_9149,REJECTED,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,
9150,QM5_9150,REJECTED,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,
9151,QM5_9151,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493172,
9152,QM5_9152,REJECTED,APPROVED,active,G0,,0,0,1,0,0,0,1,0,0,0,1,0,0,,0,1787493172,
9153,QM5_9153,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9154,QM5_9154,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9160,QM5_9160,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9161,QM5_9161,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493172,
9162,QM5_9162,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9163,QM5_9163,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9164,QM5_9164,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9165,QM5_9165,REJECTED,APPROVED,active,G0,,0,0,1,0,0,0,1,0,0,0,1,0,0,,0,1787493172,
9166,QM5_9166,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493172,
9167,QM5_9167,REJECTED,APPROVED,active,G0,,0,0,1,0,0,0,1,0,0,0,1,0,0,,0,1787493173,
9168,QM5_9168,REJECTED,APPROVED,active,G0,,0,0,1,0,0,0,1,0,0,0,1,0,0,,0,1787493173,
9169,QM5_9169,REJECTED,APPROVED,active,G0,,0,0,1,0,0,0,1,0,0,0,1,0,0,,0,1787493173,
9170,QM5_9170,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9171,QM5_9171,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9172,QM5_9172,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9173,QM5_9173,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9174,QM5_9174,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9175,QM5_9175,REJECTED,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,
9176,QM5_9176,REJECTED,APPROVED,,G0,,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,1787491564,
9177,QM5_9177,REJECTED,APPROVED,,G0,,0,0,1,0,0,0,1,0,0,0,0,0,0,,0,1787491564,
9180,QM5_9180,REJECTED,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,
9181,QM5_9181,CANONICAL,APPROVED,,G0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1787493173,
9182,QM5_9182,CANONICAL,APPROVED,,G0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1787493173,
9183,QM5_9183,CANONICAL,APPROVED,,G0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1787493173,
9184,QM5_9184,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9190,QM5_9190,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9191,QM5_9191,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9192,QM5_9192,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9193,QM5_9193,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9194,QM5_9194,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9195,QM5_9195,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9196,QM5_9196,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9197,QM5_9197,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9198,QM5_9198,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9199,QM5_9199,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9200,QM5_9200,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9201,QM5_9201,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9202,QM5_9202,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9203,QM5_9203,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9204,QM5_9204,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9205,QM5_9205,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9206,QM5_9206,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9207,QM5_9207,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9208,QM5_9208,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9209,QM5_9209,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9210,QM5_9210,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9211,QM5_9211,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787491564,
9212,QM5_9212,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491565,
9213,QM5_9213,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491565,
9214,QM5_9214,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9215,QM5_9215,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493173,
9216,QM5_9216,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493173,
9217,QM5_9217,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9218,QM5_9218,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9219,QM5_9219,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9220,QM5_9220,CANONICAL,APPROVED,,G0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1787493173,
9221,QM5_9221,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9222,QM5_9222,CANONICAL,APPROVED,,G0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1787493173,
9223,QM5_9223,CANONICAL,APPROVED,,G0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1787493173,
9224,QM5_9224,CANONICAL,APPROVED,,G0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1787493173,
9225,QM5_9225,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493173,
9226,QM5_9226,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9227,QM5_9227,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
9228,QM5_9228,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9229,QM5_9229,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9230,QM5_9230,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493173,
9231,QM5_9231,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493173,
9232,QM5_9232,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493173,
9233,QM5_9233,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493173,
9234,QM5_9234,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9235,QM5_9235,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9236,QM5_9236,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9237,QM5_9237,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9238,QM5_9238,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9239,QM5_9239,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9240,QM5_9240,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9241,QM5_9241,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9242,QM5_9242,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9243,QM5_9243,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9244,QM5_9244,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9245,QM5_9245,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9246,QM5_9246,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9247,QM5_9247,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9248,QM5_9248,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9249,QM5_9249,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9250,QM5_9250,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493173,
9251,QM5_9251,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9252,QM5_9252,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9253,QM5_9253,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9254,QM5_9254,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9255,QM5_9255,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9256,QM5_9256,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9257,QM5_9257,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9258,QM5_9258,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493173,
9259,QM5_9259,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493173,
9260,QM5_9260,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493174,
9261,QM5_9261,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9262,QM5_9262,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9263,QM5_9263,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9264,QM5_9264,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493174,
9265,QM5_9265,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9266,QM5_9266,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9267,QM5_9267,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9268,QM5_9268,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9269,QM5_9269,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493174,
9270,QM5_9270,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9271,QM5_9271,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9272,QM5_9272,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9273,QM5_9273,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493174,
9274,QM5_9274,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9275,QM5_9275,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493174,
9276,QM5_9276,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493174,
9277,QM5_9277,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493174,
9278,QM5_9278,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9279,QM5_9279,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787493174,
9280,QM5_9280,REJECTED,APPROVED,active,G0,,0,0,1,0,0,0,1,0,0,0,1,0,0,,0,1787493174,
9281,QM5_9281,REJECTED,APPROVED,active,G0,,0,0,1,0,0,0,1,0,0,0,1,0,0,,0,1787493174,
9282,QM5_9282,REJECTED,APPROVED,active,G0,,0,0,1,0,0,0,1,0,0,0,1,0,0,,0,1787493174,
9283,QM5_9283,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9284,QM5_9284,CANONICAL,APPROVED,,G0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1787493174,
9285,QM5_9285,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9286,QM5_9286,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9287,QM5_9287,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493174,
9288,QM5_9288,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9289,QM5_9289,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9290,QM5_9290,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9291,QM5_9291,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
9292,QM5_9292,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493174,
